,Unnamed: 0,Date,Time,Visitor_ID,Source,Browser,Page,Action,angebot_click,vorteile_click,page_view,click,month
2459,2459,2023-10-01,19:54:06,1528,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2460,2460,2023-10-01,12:01:37,1529,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2461,2461,2023-10-01,08:21:06,1530,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2462,2462,2023-10-01,08:21:06,1530,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2463,2463,2023-10-01,21:26:24,1531,Google,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2464,2464,2023-10-01,08:17:08,1532,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2465,2465,2023-10-01,13:11:29,1533,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2466,2466,2023-10-02,07:16:37,1534,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2467,2467,2023-10-02,03:10:12,1535,Google,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2468,2468,2023-10-02,19:26:37,1536,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2469,2469,2023-10-02,12:33:42,1537,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2470,2470,2023-10-02,12:33:42,1537,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2471,2471,2023-10-02,01:09:46,1538,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2472,2472,2023-10-02,15:14:57,1539,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2473,2473,2023-10-02,01:43:20,1540,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2474,2474,2023-10-02,14:38:30,1541,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2475,2475,2023-10-02,14:38:30,1541,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2476,2476,2023-10-02,22:35:20,1542,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2477,2477,2023-10-02,15:01:34,1543,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2478,2478,2023-10-03,23:57:37,1544,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2479,2479,2023-10-03,23:57:37,1544,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2480,2480,2023-10-03,09:58:46,1545,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2481,2481,2023-10-03,01:02:58,1546,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2482,2482,2023-10-03,11:26:48,1547,Google,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2483,2483,2023-10-03,15:46:09,1548,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2484,2484,2023-10-03,16:37:58,1549,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2485,2485,2023-10-04,09:44:57,1550,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2486,2486,2023-10-05,11:04:17,1551,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2487,2487,2023-10-05,11:04:17,1551,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2488,2488,2023-10-05,13:23:34,1552,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2489,2489,2023-10-05,16:03:38,1553,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2490,2490,2023-10-05,18:03:49,1554,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2491,2491,2023-10-05,18:03:49,1554,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2492,2492,2023-10-05,08:19:11,1555,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2493,2493,2023-10-05,08:19:11,1555,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2494,2494,2023-10-05,14:00:07,1556,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2495,2495,2023-10-05,14:00:07,1556,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2496,2496,2023-10-05,05:15:22,1557,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2497,2497,2023-10-05,07:54:49,1558,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2498,2498,2023-10-06,18:58:56,1559,Google,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2499,2499,2023-10-06,08:39:55,1560,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2500,2500,2023-10-06,06:35:33,1561,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2501,2501,2023-10-06,17:52:35,1562,Google,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2502,2502,2023-10-06,17:52:35,1562,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2503,2503,2023-10-06,14:14:50,1563,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2504,2504,2023-10-06,05:17:58,1564,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2505,2505,2023-10-06,05:17:58,1564,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2506,2506,2023-10-06,15:17:36,1565,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2507,2507,2023-10-06,15:17:36,1565,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2508,2508,2023-10-07,22:50:40,1566,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2509,2509,2023-10-07,22:12:11,1567,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2510,2510,2023-10-07,22:12:11,1567,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2511,2511,2023-10-07,19:33:48,1568,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2512,2512,2023-10-07,19:33:48,1568,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2513,2513,2023-10-07,15:05:54,1569,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2514,2514,2023-10-07,15:05:54,1569,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2515,2515,2023-10-07,09:54:34,1570,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2516,2516,2023-10-07,00:30:09,1571,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2517,2517,2023-10-07,00:30:09,1571,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2518,2518,2023-10-08,09:33:31,1572,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2519,2519,2023-10-08,04:35:34,1573,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2520,2520,2023-10-08,04:35:34,1573,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2521,2521,2023-10-09,10:23:31,1574,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2522,2522,2023-10-10,13:14:27,1575,Google,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2523,2523,2023-10-10,13:14:27,1575,Google,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2524,2524,2023-10-10,11:14:38,1576,Google,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2525,2525,2023-10-10,11:14:38,1576,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2526,2526,2023-10-10,04:21:24,1577,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2527,2527,2023-10-10,14:48:58,1578,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2528,2528,2023-10-10,14:48:58,1578,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2529,2529,2023-10-11,05:37:44,1579,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2530,2530,2023-10-11,05:37:44,1579,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2531,2531,2023-10-12,00:17:01,1580,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2532,2532,2023-10-12,08:02:08,1581,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2533,2533,2023-10-12,22:35:48,1582,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2534,2534,2023-10-12,22:35:48,1582,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2535,2535,2023-10-12,03:22:38,1583,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2536,2536,2023-10-12,23:29:23,1584,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2537,2537,2023-10-12,23:29:23,1584,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2538,2538,2023-10-12,23:23:31,1585,Google,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2539,2539,2023-10-12,23:23:31,1585,Google,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2540,2540,2023-10-12,10:24:29,1586,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2541,2541,2023-10-13,01:01:38,1587,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2542,2542,2023-10-13,09:02:48,1588,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2543,2543,2023-10-14,03:03:36,1589,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2544,2544,2023-10-14,04:53:15,1590,Google,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2545,2545,2023-10-14,04:53:15,1590,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2546,2546,2023-10-14,11:23:56,1591,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2547,2547,2023-10-14,11:23:56,1591,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2548,2548,2023-10-15,01:01:48,1592,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2549,2549,2023-10-15,11:04:18,1593,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2550,2550,2023-10-15,11:04:18,1593,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2551,2551,2023-10-16,22:50:12,1594,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2552,2552,2023-10-16,10:34:26,1595,Google,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2553,2553,2023-10-16,07:48:06,1596,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2554,2554,2023-10-16,07:48:06,1596,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2555,2555,2023-10-16,04:36:34,1597,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2556,2556,2023-10-16,04:36:34,1597,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2557,2557,2023-10-16,00:21:21,1598,Google,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2558,2558,2023-10-16,00:21:21,1598,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2559,2559,2023-10-16,08:25:48,1599,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2560,2560,2023-10-16,08:25:48,1599,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2561,2561,2023-10-16,22:31:33,1600,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2562,2562,2023-10-16,12:34:12,1601,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2563,2563,2023-10-16,12:34:12,1601,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2564,2564,2023-10-16,06:11:36,1602,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2565,2565,2023-10-16,06:11:36,1602,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2566,2566,2023-10-17,07:35:25,1603,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2567,2567,2023-10-17,07:35:25,1603,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2568,2568,2023-10-17,23:07:38,1604,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2569,2569,2023-10-17,23:07:38,1604,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2570,2570,2023-10-17,14:37:34,1605,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2571,2571,2023-10-17,05:52:50,1606,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2572,2572,2023-10-17,00:52:21,1607,Google,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2573,2573,2023-10-17,00:52:21,1607,Google,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2574,2574,2023-10-17,17:05:08,1608,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2575,2575,2023-10-18,11:24:33,1609,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2576,2576,2023-10-18,11:24:33,1609,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2577,2577,2023-10-18,04:58:33,1610,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2578,2578,2023-10-18,04:58:33,1610,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2579,2579,2023-10-18,12:53:21,1611,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2580,2580,2023-10-18,13:46:39,1612,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2581,2581,2023-10-18,13:46:39,1612,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2582,2582,2023-10-18,13:13:24,1613,Google,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2583,2583,2023-10-18,04:00:03,1614,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2584,2584,2023-10-18,11:21:18,1615,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2585,2585,2023-10-19,02:03:45,1616,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2586,2586,2023-10-19,23:09:21,1617,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2587,2587,2023-10-19,23:09:21,1617,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2588,2588,2023-10-19,09:15:11,1618,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2589,2589,2023-10-19,03:44:26,1619,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2590,2590,2023-10-19,07:40:15,1620,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2591,2591,2023-10-19,03:07:03,1621,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2592,2592,2023-10-19,03:07:03,1621,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2593,2593,2023-10-20,03:35:06,1622,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2594,2594,2023-10-20,12:51:52,1623,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2595,2595,2023-10-20,23:04:29,1624,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2596,2596,2023-10-20,02:32:09,1625,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2597,2597,2023-10-20,21:36:57,1626,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2598,2598,2023-10-20,21:36:57,1626,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2599,2599,2023-10-20,01:34:15,1627,Google,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2600,2600,2023-10-20,01:34:15,1627,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2601,2601,2023-10-20,05:03:25,1628,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2602,2602,2023-10-20,23:25:53,1629,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2603,2603,2023-10-20,23:25:53,1629,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2604,2604,2023-10-20,05:48:29,1630,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2605,2605,2023-10-21,12:59:36,1631,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2606,2606,2023-10-21,12:59:36,1631,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2607,2607,2023-10-21,14:29:12,1632,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2608,2608,2023-10-21,20:22:00,1633,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2609,2609,2023-10-21,10:06:53,1634,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2610,2610,2023-10-21,01:33:50,1635,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2611,2611,2023-10-21,01:33:50,1635,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2612,2612,2023-10-21,03:22:34,1636,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2613,2613,2023-10-21,03:22:34,1636,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2614,2614,2023-10-21,16:12:04,1637,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2615,2615,2023-10-22,06:58:44,1638,Google,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2616,2616,2023-10-22,06:58:44,1638,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2617,2617,2023-10-22,02:40:55,1639,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2618,2618,2023-10-22,02:01:15,1640,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2619,2619,2023-10-22,02:39:14,1641,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2620,2620,2023-10-22,13:13:14,1642,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2621,2621,2023-10-22,00:09:04,1643,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2622,2622,2023-10-22,09:27:32,1644,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2623,2623,2023-10-22,04:21:57,1645,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2624,2624,2023-10-22,05:02:52,1646,Google,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2625,2625,2023-10-23,17:18:59,1647,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2626,2626,2023-10-23,14:20:26,1648,Google,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2627,2627,2023-10-23,14:20:26,1648,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2628,2628,2023-10-23,02:14:34,1649,Google,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2629,2629,2023-10-23,02:14:34,1649,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2630,2630,2023-10-23,09:30:21,1650,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2631,2631,2023-10-23,07:45:19,1651,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2632,2632,2023-10-23,07:45:19,1651,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2633,2633,2023-10-23,01:31:35,1652,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2634,2634,2023-10-24,03:15:46,1653,Google,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2635,2635,2023-10-25,05:52:09,1654,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2636,2636,2023-10-25,05:52:09,1654,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2637,2637,2023-10-25,13:50:04,1655,Google,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2638,2638,2023-10-25,13:50:04,1655,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2639,2639,2023-10-25,06:13:56,1656,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2640,2640,2023-10-25,06:42:55,1657,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2641,2641,2023-10-25,06:42:55,1657,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2642,2642,2023-10-25,06:21:49,1658,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2643,2643,2023-10-25,06:21:49,1658,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2644,2644,2023-10-25,16:44:56,1659,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2645,2645,2023-10-25,19:40:38,1660,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2646,2646,2023-10-25,19:40:38,1660,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2647,2647,2023-10-26,13:41:56,1661,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2648,2648,2023-10-27,15:59:14,1662,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2649,2649,2023-10-27,15:59:14,1662,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
2650,2650,2023-10-27,12:00:26,1663,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-10-01
2651,2651,2023-10-27,12:00:26,1663,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-10-01
